x,     abs(s_x),    y,      abs(s_y)
0.25388394010204346 9.764735771981119 0.14234290252960538 0.21722592641585065
0.6131409457263427 0.06725565154825018 0.7476810624461416 0.33260469292724076
0.362627745705276 0.25679718073864244 0.6573994303973687 19.146251488273133
1.6349541453174607 9.673995808012524 -1.7394714951837935 6.875068355706494
0.13589799745867165 1.848797204809057 0.3038003513384595 0.11978598192523232
0.6483703452316342 0.034872615674928456 0.3504039893342832 13.880226786579936
0.8664971359756624 0.18247123162455964 0.8311125348837072 0.2408524604788401
0.6149411300134814 0.08957340486498597 0.24008013301903935 0.22790267947907158
