x,     abs(s_x),    y,      abs(s_y)
0.8664896296111115 0.1737104116677843 0.7303831581183691 0.37275710673203083
0.13105570954213727 0.0792113016694108 0.26482931654188757 0.18069213284802985
0.8711409210053058 0.13618530285443953 0.2596944249863988 0.16519210627622852
0.36965495596834064 0.09279992336511761 0.738312480836118 0.2287274027362256
0.6237526607506126 0.07258007841147782 0.7415195488908026 0.22418870295706297
0.12895134848293735 0.04642458953662997 0.7400442494013686 0.16424160872629032
0.3762295488697629 0.1666018614123026 0.263597124891643 0.26155872101668853
0.6274001188031108 0.10343456333642317 0.2578626157710689 0.1622722996708168
