0.1875 0.25 0.9999999471924643 0.0 0.0
0.16919417382415922 0.33838834764831843 0.9840671829558378 6.699962064249227E-147 0.0
0.125 0.375 0.9999982527925126 1.6607849673876803E-292 0.0
0.08080582617584078 0.33838834764831843 0.9999391851055008 1.9865678711442647E-221 0.0
0.0625 0.25 0.9999999998451585 0.0 0.0
0.08080582617584077 0.16161165235168157 0.9999920425671003 9.612987539557395E-241 0.0
0.12499999999999999 0.125 0.9999995190565127 5.0233020947753734E-290 0.0
0.16919417382415922 0.16161165235168154 0.9966678528205748 6.357999140053843E-156 0.0
0.4375 0.25 8.77713738E-315 0.9848030246160553 1.8141740794959497E-276
0.41919417382415924 0.33838834764831843 0.0 0.986190329763595 3.693470867473902E-136
0.375 0.375 0.0 0.9993537941826667 4.282845998855895E-239
0.33080582617584076 0.33838834764831843 3.854976085478095E-285 0.9999444049019615 0.0
0.3125 0.25 4.551042776893551E-168 0.9894133641928291 0.0
0.33080582617584076 0.16161165235168157 1.5753394946979286E-287 0.999996289667036 0.0
0.375 0.125 0.0 0.9999996937194882 0.0
0.4191941738241592 0.16161165235168154 0.0 0.9999829733545065 6.413048047631247E-288
0.6875 0.25 1.4948388326637867E-296 7.626628148216153E-204 0.9905826067754404
0.6691941738241592 0.33838834764831843 4.336024079619673E-290 3.8895602538218446E-238 0.9999940274613082
0.625 0.375 8.473216817196583E-150 4.9E-324 0.9854125919691943
0.5808058261758408 0.33838834764831843 2.5618804228222455E-232 3.7973600417748857E-244 0.9987088644517708
0.5625 0.25 8.751724417417267E-269 1.757948917454862E-193 0.9954657485852789
0.5808058261758408 0.16161165235168157 1.4709836662533986E-295 7.059738296893005E-149 0.9926088987795232
0.625 0.125 2.1986859046848E-309 3.654959081163734E-201 0.9999818868752275
0.6691941738241592 0.16161165235168154 0.0 5.168504657084185E-203 0.999999491124798
0.9375 0.25 0.9999999990309334 0.0 0.0
0.9191941738241592 0.33838834764831843 0.999985249939153 7.99641420715556E-211 0.0
0.875 0.375 0.9999218865687547 1.598029618365984E-196 0.0
0.8308058261758408 0.33838834764831843 0.9692225930766372 4.648684305544791E-147 0.0
0.8125 0.25 0.9999891457643475 4.509605457555506E-277 0.0
0.8308058261758408 0.16161165235168157 0.9989484782343527 3.418386584749696E-201 0.0
0.875 0.125 0.9999985981849959 2.326428165871674E-259 0.0
0.9191941738241592 0.16161165235168154 0.9999999344724988 2.6867971185491404E-290 0.0
0.1875 0.75 0.0 0.9797259254729946 4.739362006441621E-175
0.16919417382415922 0.8383883476483185 0.0 0.9999139416242131 2.28450795785679E-158
0.125 0.875 0.0 0.9999968616666994 1.2903372014484432E-237
0.08080582617584078 0.8383883476483185 0.0 0.9999998455941788 1.486914678038032E-254
0.0625 0.75 0.0 0.9999996228443928 3.37731108294845E-310
0.08080582617584077 0.6616116523516815 1.4349879607477E-311 0.9999907600474918 0.0
0.12499999999999999 0.625 3.6353964126676675E-215 0.990539275653981 0.0
0.16919417382415922 0.6616116523516815 2.6620734848702E-310 0.998230685996139 0.0
0.4375 0.75 2.7877744913132016E-161 0.0 0.9956231237132112
0.41919417382415924 0.8383883476483185 1.9045130022887905E-281 0.0 0.9999607613806278
0.375 0.875 0.0 1.2098530770468888E-303 0.9999900310861771
0.33080582617584076 0.8383883476483185 0.0 1.7740789831667594E-145 0.9997440701890845
0.3125 0.75 0.0 3.3078959277454E-179 0.9947984661606635
0.33080582617584076 0.6616116523516815 0.0 8.889685831543532E-139 0.9539698577396643
0.375 0.625 0.0 1.8260808518858736E-274 0.9991160896372893
0.4191941738241592 0.6616116523516815 2.884754641746413E-250 0.0 0.9998571876743336
0.6875 0.75 0.9994591728339826 0.0 4.458466258486789E-154
0.6691941738241592 0.8383883476483185 0.9998726653698955 0.0 3.964239022592962E-175
0.625 0.875 0.9999984453499426 0.0 1.8926106574212959E-224
0.5808058261758408 0.8383883476483185 0.9998162784444706 0.0 1.0674410617319855E-142
0.5625 0.75 0.999999416820003 0.0 7.972704546019699E-179
0.5808058261758408 0.6616116523516815 0.9999750044771512 0.0 7.274565879292224E-138
0.625 0.625 0.9999999889514584 0.0 2.804232343394814E-239
0.6691941738241592 0.6616116523516815 0.9998460662791164 0.0 2.548188963229899E-147
0.9375 0.75 2.2488673E-316 0.9999999598378511 0.0
0.9191941738241592 0.8383883476483185 0.0 0.9999999857393504 0.0
0.875 0.875 0.0 0.9999998108542112 7.200404007320617E-277
0.8308058261758408 0.8383883476483185 0.0 0.9999561522353235 7.516825526132998E-149
0.8125 0.75 2.6477079940575824E-266 0.9685941734011423 1.2105658420477444E-145
0.8308058261758408 0.6616116523516815 1.1348462706587673E-213 0.996487437067882 0.0
0.875 0.625 2.6080812665689112E-139 0.9974516122434005 0.0
0.9191941738241592 0.6616116523516815 4.840813769494217E-221 0.9999949749134005 0.0
